run_id,scenario,seed,tau_d,cyc_h,Twake,sigma,pRevert,revStore,oxyRev,wound_start_h,wound_freq_h,wound_size,wounds_inflicted,stop_threshold,check_every_h,wounding_stops_on_threshold,clone_established_at_h,target_hours,elapsed_h,final_clone_size,final_cells_total,final_density,final_clone_frac,final_burden,rev_total,rev_lost,rev_oxy_death,shed_total,div_total
300055,none,55,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3358,0.5592938041305796,0.0002977963073257892,2,461,303,4876,460251,457908
300054,none,54,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,2,3312,0.5516322451698867,0.0006038647342995169,8,449,877,10248,468000,466185
300052,none,52,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,3,3317,0.5524650233177881,0.0009044317154054868,6,418,1109,13377,472243,470665
300064,none,64,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,5,3269,0.5444703530979347,0.0015295197308045274,32,405,355,4548,459896,457516
300053,none,53,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,5,3330,0.5546302465023317,0.0015015015015015015,15,435,801,8774,465780,463907
300061,none,61,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,7,3350,0.5579613590939374,0.00208955223880597,17,511,1061,13528,471927,470334
300059,none,59,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,4,3350,0.5579613590939374,0.0011940298507462687,15,433,367,5388,460641,458354
300066,none,66,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,0,3326,0.5539640239840107,0.0,0,441,784,9452,465994,464100
300060,none,60,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,2,3341,0.5564623584277149,0.000598623166716552,5,481,522,6782,462055,459914
300074,none,74,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,3,3345,0.557128580946036,0.0008968609865470852,8,397,797,8947,466248,464386
300083,none,83,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3411,0.5681212524983345,0.0002931691586045148,3,471,1501,17847,479039,477947
300078,none,78,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,1,3281,0.546469020652898,0.00030478512648582747,1,440,493,5549,460713,458483
300069,none,69,6.0,15.0,1.08,0.85,0.001,0.33,0.45,,,,0,500,24.0,False,,20000,20000.0,3,3174,0.5286475682878081,0.000945179584120983,15,429,503,6221,462374,460047
