run_id,scenario,seed,tau_d,cyc_h,Twake,sigma,pRevert,revStore,oxyRev,wound_start_h,wound_freq_h,wound_size,wounds_inflicted,stop_threshold,check_every_h,wounding_stops_on_threshold,clone_established_at_h,target_hours,elapsed_h,final_clone_size,final_cells_total,final_density,final_clone_frac,final_burden,rev_total,rev_lost,rev_oxy_death,shed_total,div_total
1300099,chronic,99,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,48,200,396,500,24.0,False,8304.0,20000,20000.0,2253,3065,0.5104930046635576,0.735073409461664,2307,300,10646,474303,1214943,1251511
1300094,chronic,94,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,24,200,792,500,24.0,False,3552.0,20000,20000.0,3068,3091,0.5148234510326449,0.9925590423811065,3050,139,7223,942304,1951592,2016767
1300091,chronic,91,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,48,200,396,500,24.0,False,12960.0,20000,20000.0,1975,3080,0.5129913391072618,0.6412337662337663,1986,375,6783,265064,870879,902806
1300090,chronic,90,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,24,200,792,500,24.0,False,6120.0,20000,20000.0,2181,3056,0.5089940039973351,0.7136780104712042,2207,270,11688,552443,1321736,1382905
1300089,chronic,89,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,3744.0,20000,20000.0,2976,3011,0.5014990006662225,0.9883759548322817,2957,147,6415,893032,1839835,1939639
1300093,chronic,93,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,4560.0,20000,20000.0,3005,3028,0.5043304463690873,0.9924042272126816,2985,215,8048,799494,1687816,1786562
1300087,chronic,87,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,48,200,396,500,24.0,False,17616.0,20000,20000.0,1268,3096,0.5156562291805463,0.4095607235142119,1320,434,4635,97199,590102,620060
1300086,chronic,86,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,5112.0,20000,20000.0,2869,2985,0.49716855429713525,0.9611390284757119,2842,170,10081,802459,1697739,1798778
1300097,chronic,97,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,7080.0,20000,20000.0,2547,3000,0.4996668887408394,0.849,2554,247,10010,652828,1449355,1546663
1300088,chronic,88,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,24,200,792,500,24.0,False,6792.0,20000,20000.0,2659,3019,0.5028314457028648,0.8807552169592581,2656,239,10408,630959,1450536,1511808
1300092,chronic,92,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,48,200,396,500,24.0,False,5784.0,20000,20000.0,1981,3067,0.5108261159227182,0.6459080534724486,2025,257,12502,546083,1335920,1373881
1300096,chronic,96,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,2448.0,20000,20000.0,2962,2989,0.49783477681545635,0.9909668785547006,2931,134,5799,989771,1993860,2095833
1300085,chronic,85,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,24,200,792,500,24.0,False,4224.0,20000,20000.0,2574,3092,0.5149900066622252,0.8324708926261319,2607,230,12362,749277,1643528,1709065
1300098,chronic,98,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,2520.0,20000,20000.0,3006,3029,0.5044970019986675,0.9924067348960053,2983,143,8133,946817,1926546,2029471
1300084,chronic,84,6.0,15.0,1.08,0.85,0.001,0.33,0.5,1000,12,200,1584,500,24.0,False,4584.0,20000,20000.0,2013,3018,0.5026648900732845,0.6669980119284294,2043,205,9979,755620,1620147,1719506
